Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4002e89a415ed31681876b7486b94b746460951af2b00313f571737e607d2411,2023-03,Dorset Police,Dorset Police,-2.276146,51.043637,On or near Fairey Close,E01020447,North Dorset 001B,Investigation complete; no suspect identified
3f322d49a33aa605e7e468818c3d8615ef81f36e68f8be174811f6d15dc3e5ac,2023-03,Dorset Police,Dorset Police,-1.897721,50.716820,On or near Cheyne Gardens,E01015369,Bournemouth 024C,Investigation complete; no suspect identified
6b2aa79141ef2d2a592df1fe677c6bae10e41a2afc4229bfc08f692fefc9c3fa,2023-03,Dorset Police,Dorset Police,-1.872580,50.721588,On or near Glen Fern Road,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
e7862af4ea86e6f792819f189a189982f1afa41fb9b46e28d50f86c043de4d26,2023-03,Dorset Police,Dorset Police,-1.747262,50.743299,On or near Mallory Close,E01020347,Christchurch 005B,Investigation complete; no suspect identified
11b1047397604cd2baec429ae01a5974de877362d63fe9af04850fdbe67f9f27,2023-03,Dorset Police,Dorset Police,-2.468949,50.711730,On or near Corston Street,E01020528,West Dorset 009E,Investigation complete; no suspect identified
d42d4fd53d29187f04cc1dfd6a83027188f209e63111e2c4602679cbdf83e305,2023-03,Dorset Police,Dorset Police,-1.859246,50.722814,On or near ,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
722d2e968ad1e206418283f53cedcaa8f0986f53bfba0338ced96ba54cc9d9b2,2023-03,Dorset Police,Dorset Police,-1.837611,50.723595,On or near Glen Road,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
3be927f3a5189e0689563f8a7ffd384381919ed25c4bbdc0db9cb0d1b61f14a2,2023-03,Dorset Police,Dorset Police,-1.834560,50.732952,On or near King's Park Drive,E01015314,Bournemouth 011A,Investigation complete; no suspect identified
9829154e8afdcc0b61487dd7d511752bfba79400c069ab9637de204094caf51b,2023-03,Dorset Police,Dorset Police,-1.876634,50.720496,On or near ,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
a4e56899863044001da81e47e63a33b771003f94522161407df2f75909aaae61,2023-03,Dorset Police,Dorset Police,-1.797358,50.721509,On or near ,E01015296,Bournemouth 020B,Investigation complete; no suspect identified
32fc7d9c41c03a74978d4fefdcb880a5f82a5c1d0ec4238d3f288b2ca9c5dd99,2023-03,Dorset Police,Dorset Police,-1.797358,50.721509,On or near ,E01015296,Bournemouth 020B,Investigation complete; no suspect identified
3e10f8bc54826650022fbce333e3dde3dda1b66857eb6eb6b580140be8b18e35,2023-03,Dorset Police,Dorset Police,-1.867247,50.869240,On or near Bingham Drive,E01020412,East Dorset 003B,Investigation complete; no suspect identified
2f36b9f25e218565238db3a7c0604e50aee93a532419053d7b3280ed35c547f5,2023-03,Dorset Police,Dorset Police,-2.270688,51.041950,On or near Bay Road,E01020447,North Dorset 001B,Investigation complete; no suspect identified
66d2a9b5a01d9dee89ae7fa2f8c191040a6bc3cf5a7d590a6c91b12d521379a6,2023-03,Dorset Police,Dorset Police,-2.113092,50.686072,On or near New Street,E01020485,Purbeck 003C,Investigation complete; no suspect identified
cddb8b4c4cd72e7e7c8e458d8cf9d6a3d67df65f6abd013070904b0762e51281,2023-03,Dorset Police,Dorset Police,-1.838086,50.829221,On or near ,E01020406,East Dorset 004D,Investigation complete; no suspect identified
2b8bb8cbdad4b3e121467ae4c69dd32be2467320c92945f313aa32d238d8ae93,2023-03,Dorset Police,Dorset Police,-1.859246,50.722814,On or near ,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
e4c92daec42619f1fc7c3b1f2abe4e857c1f23e2b730d8c66d8e98d86ca20123,2023-03,Dorset Police,Dorset Police,-1.890630,50.714206,On or near ,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
cf12622f53131b6c12f813eee71fa3462e4cc9577120037b51ab7f90b01cfd7c,2023-03,Dorset Police,Dorset Police,-2.899420,50.735570,On or near River Way,E01020511,West Dorset 005A,Investigation complete; no suspect identified
00ecd4b7705711a17719a838db6b0136e8ed668ac2e5548774187d217d62e5fa,2023-03,Dorset Police,Dorset Police,-1.952240,50.731567,On or near Hillcrest Road,E01015439,Poole 008B,Investigation complete; no suspect identified
6dbaad5963c99dd447543ccc30a1496f8feacfc956265845b108a13b730371dd,2023-03,Dorset Police,Dorset Police,-1.889230,50.725436,On or near Kensington Drive,E01015344,Bournemouth 012A,Investigation complete; no suspect identified
90f5235822c24b33b1146073f539658f2a7e9d15afdb539afb16f4a2330ca99f,2023-03,Dorset Police,Dorset Police,-1.980821,50.796870,On or near Crescent Road,E01020429,East Dorset 010D,Investigation complete; no suspect identified
c8a884ec456191741c46ac4d272537d4f220a28d94ffac7c0f99f7f1fa22a1c8,2023-03,Dorset Police,Dorset Police,-2.270688,51.041950,On or near Bay Road,E01020447,North Dorset 001B,Investigation complete; no suspect identified
b4589091632af13483dab46780758fd7b34d1a07a11913f94f1fceb8128ee710,2023-03,Dorset Police,Dorset Police,-2.456669,50.713172,On or near Whitfield Road,E01020528,West Dorset 009E,Investigation complete; no suspect identified
f6e73c88ffb1dc4f2d05f228b8e427fb05db51cd512f1cc8b9572ed4a2837aaa,2023-03,Dorset Police,Dorset Police,-1.826091,50.915560,On or near Windsor Way,E01020374,East Dorset 001B,Investigation complete; no suspect identified
15c00cdbe842f03161b10ed6bce1982e27d83be7aa604b9890dce25f39393d6c,2023-03,Dorset Police,Dorset Police,-1.927614,50.756574,On or near ,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
752e13d303910e26eef61d0522c769d89b6a48a9143803bde82a592ef0588527,2023-03,Dorset Police,Dorset Police,-2.277622,51.037555,On or near South Street,E01020443,North Dorset 001A,Investigation complete; no suspect identified
95375ec30298f18b47dc942a1e2a9325d36f9a92209b9f09e3596a9c4b7b14e7,2023-03,Dorset Police,Dorset Police,-1.905002,50.723804,On or near County Gates Lane,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
a4238a9a104ace00b32bcba70977e29385da161ced825eb3c3787ecfd0c8f35e,2023-03,Dorset Police,Dorset Police,-1.842671,50.731192,On or near Grantham Road,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
2d1d9edeb2ea645424cc33438e94e9b75fe466694f95b13a22e304ce912e9430,2023-03,Dorset Police,Dorset Police,-1.842652,50.728620,On or near Palmerston Road,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
d5616b500d69f003720106afcd2d7dafa758947f8cee63dd8c57f7ff8843e840,2023-03,Dorset Police,Dorset Police,-1.869439,50.720038,On or near ,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
fc5536531e0dde46a2d9aae84c7798b5b8d564d2d612d405086b44c0b8315264,2023-03,Dorset Police,Dorset Police,-1.878715,50.748564,On or near Lampton Gardens,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
c7063b871c3691fc10d6d1daf83789e09737b4ec5ec40fc25429aa070a1bf299,2023-03,Dorset Police,Dorset Police,-1.800766,50.742917,On or near ,E01020351,Christchurch 002A,Investigation complete; no suspect identified
6bbffe31bf3f2f510dd3bd5ba8566bcb86f8ded7b1af5c35a25ff801dab544e8,2023-03,Dorset Police,Dorset Police,-2.185783,51.008090,On or near ,E01020455,North Dorset 003B,Investigation complete; no suspect identified
9cbde684e9d0141e694ea37cf51905c7703646de8249aa3925bdeecc132c92e7,2023-03,Dorset Police,Dorset Police,-1.849167,50.720328,On or near ,E01015291,Bournemouth 021E,Investigation complete; no suspect identified
371abbec45b487264683408adab1b0790f4d91f34fc904e00aa27683497ab6dc,2023-03,Dorset Police,Dorset Police,-1.869439,50.720038,On or near ,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
7435468450efcbb3f60643fe335e1be83c9cc43d078ad4622b7839d4afd0e86c,2023-03,Dorset Police,Dorset Police,-1.990922,50.805585,On or near Walford Gardens,E01020428,East Dorset 010C,Investigation complete; no suspect identified
91e33da06b3180e0cb0a10caedfbedd62adf3e2c7dfa484089da6023e51df69c,2023-03,Dorset Police,Dorset Police,-1.939614,50.732379,On or near Lyell Road,E01015438,Poole 008A,Investigation complete; no suspect identified
b50efbb012c932e795c38764c6c0d3ce5cc1e3ab26684c74af1983458a393c32,2023-03,Dorset Police,Dorset Police,-1.889773,50.717280,On or near Durley Chine Road South,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
b62c20dfa9a5e55cd1cad66c6ce881bbe5e2b3551932497d51266750ba384278,2023-03,Dorset Police,Dorset Police,-1.869199,50.745469,On or near Portland Road,E01015378,Bournemouth 010E,Investigation complete; no suspect identified
162bf21ba4f6fdf168140ba3bed9166b9522992d67959e7663798d625bebd9d9,2023-03,Dorset Police,Dorset Police,-1.995711,50.736468,On or near ,E01015421,Poole 006E,Investigation complete; no suspect identified
2bd579683af1db7d5df9ef66b299e15f3ddf23cb51b1b415ad2cc9d2e24daeb8,2023-03,Dorset Police,Dorset Police,-1.886200,50.719012,On or near ,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
8595ea1097632b0d871f789b61ebbec0f14829fdfa2c3aef9c26c453a85d494d,2023-03,Dorset Police,Dorset Police,-1.925276,50.732002,On or near Binnie Road,E01015391,Poole 010B,Investigation complete; no suspect identified
092d74ba920bcee35d26332199a9b99a5c07fbc08cf294afd6035437f5bf7bb3,2023-03,Dorset Police,Dorset Police,-1.913293,50.768064,On or near Anstey Close,E01015302,Bournemouth 002A,Investigation complete; no suspect identified
a6f89d0ffce6ca249b96c3f58db44f2077ea0a3a5bd0fe1ad8f76f7e4f159e7e,2023-03,Dorset Police,Dorset Police,-1.796885,50.742479,On or near Fitzmaurice Road,E01020361,Christchurch 006B,Investigation complete; no suspect identified
08027015751ed84a3b813977c7306973de45fa3aa19bd62624ad4d3f8040d424,2023-03,Dorset Police,Dorset Police,-1.848851,50.726227,On or near Hengist Road,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
170d33af9d6c62a16b6ddfc392eb8af387b29a90deeb83492351b092ee93f8c5,2023-03,Dorset Police,Dorset Police,-1.842872,50.726210,On or near Salisbury Road,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
6cfd83942c153218508d05c1beeefa650cee113bda937fa4c19824145123fbee,2023-03,Dorset Police,Dorset Police,-2.110364,50.686615,On or near ,E01020485,Purbeck 003C,Investigation complete; no suspect identified
f2536c5b256b4f7eafae03d16b08cf9d9b4b68d2671de9f01363f9c259c457b1,2023-03,Dorset Police,Dorset Police,-1.875953,50.721088,On or near ,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
cc630ca56d9738ef454343fefc5eb2959219bf5710da66f9f79d9491b00d816f,2023-03,Dorset Police,Dorset Police,-1.906537,50.749498,On or near Acton Road,E01015355,Bournemouth 007C,Investigation complete; no suspect identified
e0e6d8178881b718b38c20231fb336bde3eb64cb425a6e12c9ce7dc2ae8fe1bb,2023-03,Dorset Police,Dorset Police,-2.221095,51.036489,On or near Hunters Mead,E01033158,North Dorset 002F,Investigation complete; no suspect identified
dbd9392c77505ee7bd71f70600ca628dcffb56cef64c92077b68b45e33828770,2023-03,Dorset Police,Dorset Police,-2.739897,50.746143,On or near Court Close,E01020498,West Dorset 006A,Investigation complete; no suspect identified
a79249f7aeb48be1860cdd8fd8c6e6c5adead2c80cf92ee55aea0102e2d82cb1,2023-03,Dorset Police,Dorset Police,-1.841740,50.751127,On or near A3060,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
c09bf6acf6fad8df03f835921d1ab6723710a775ce2ac715f429fb1a93611031,2023-03,Dorset Police,Dorset Police,-1.868962,50.738787,On or near Fitzharris Avenue,E01015376,Bournemouth 013D,Investigation complete; no suspect identified
6183375a0ffbb6c7e725a2de8998cd1979d33fc1c02d1ad9fdeebe629f386c85,2023-03,Dorset Police,Dorset Police,-1.866593,50.724576,On or near St Paul's Place,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
581e4f61fc116719041b6d31fcaf190edac643e1c7bdea13804420eca2b08ea2,2023-03,Dorset Police,Dorset Police,-1.961236,50.609493,On or near ,E01020479,Purbeck 006B,Investigation complete; no suspect identified
d6517c993523b1e5c90a8459509c2afdad13dbc66812a9c2dacfdff6009f4a8c,2023-03,Dorset Police,Dorset Police,-1.853358,50.730073,On or near Victoria Road,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
d4ee86bb3b1fcdc291a0de4e138a80bcb7bc7242e83da3da5804acedb6fa4f0e,2023-03,Dorset Police,Dorset Police,-1.757790,50.741074,On or near Bonington Close,E01020348,Christchurch 005C,Investigation complete; no suspect identified
d9643a51f69c5fb2f9cf97825f40a88545d2d3150ded1aacbe1675664444f846,2023-03,Dorset Police,Dorset Police,-1.915802,50.728795,On or near James Road,E01015394,Poole 010E,Investigation complete; no suspect identified
9f1aa71945623b83c20f2bef07e336e3558e1e2376ea241ef8e23206c4df91a8,2023-03,Dorset Police,Dorset Police,-1.797523,50.725997,On or near Horsa Close,E01015300,Bournemouth 020E,Investigation complete; no suspect identified
b172ffbc8d53db6de448c152dbc9604f7381b778681cad8cb62d3890ed9b1ddd,2023-03,Dorset Police,Dorset Police,-2.537800,50.873947,On or near Miz Maze,E01020508,West Dorset 002B,Investigation complete; no suspect identified
cf7ddab69e0edfa76054349261728ede95c1f9f129cdfb7ebd6fcaccc4766aee,2023-03,Dorset Police,Dorset Police,-1.847542,50.727853,On or near Hamilton Close,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
c5d66c16982314478d44a7a9e7beb6ee33470d8d569db7ad582c10d6a4f0794c,2023-03,Dorset Police,Dorset Police,-1.885607,50.717969,On or near West Hill Road,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
bc9bd07b0642c0fa8a45abc226ef48ee0a3bd4297ee2e50b95b034a47a6ced96,2023-03,Dorset Police,Dorset Police,-1.869723,50.735065,On or near Alington Road,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
dbbdfb6883561ea5fbcf57eb7d5510ab3cd63b3ff3ad979fcb04696d74e65208,2023-03,Dorset Police,Dorset Police,-1.983390,50.755397,On or near Steepleton Road,E01015396,Poole 003B,Investigation complete; no suspect identified
589de5c7fe61b721f02132a4082635cb9f22bc3ade3befd1128929952a6101a0,2023-03,Dorset Police,Dorset Police,-2.219727,50.752870,On or near Manor Farm Road,E01020465,Purbeck 001A,Investigation complete; no suspect identified
ecf43efc84f85bb6b62bf30623d9150b3bc0b326023a38254dff0489bd079204,2023-03,Dorset Police,Dorset Police,-1.875454,50.748803,On or near St John's Gardens,E01015321,Bournemouth 009A,Investigation complete; no suspect identified
5e906203a29ec331cba836bf847f52e1c24b4dd9105501c5ed9713c52d99ec03,2023-03,Dorset Police,Dorset Police,-1.987189,50.755469,On or near Barn Road,E01015396,Poole 003B,Investigation complete; no suspect identified
d9009ceec272244e0cd9a2b1a29dc4ad6b26cf4c6747415a00ff3e0f4d48ea3f,2023-03,Dorset Police,Dorset Police,-2.530182,50.912731,On or near Lower Street,E01020508,West Dorset 002B,Investigation complete; no suspect identified
5c81bf54bfeb21cd3e0eaf52cab275c771f2968a752d4fa79ebdafb45a817a06,2023-03,Dorset Police,Dorset Police,-2.518029,50.955778,On or near Bristol Road,E01020543,West Dorset 001B,Investigation complete; no suspect identified
061637933d8fd6cd31fe4fc08bc6ac29bfd1b8d015336dca518d64b3962d6427,2023-03,Dorset Police,Dorset Police,-2.518029,50.955778,On or near Bristol Road,E01020543,West Dorset 001B,Investigation complete; no suspect identified
cf277f037ff848a472b2539b603a77d24c5d27f1cf7fcc0ffd84ef1716aaf0c3,2023-03,Dorset Police,Dorset Police,-1.821581,50.729228,On or near Seabourne Place,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
2ed629eac339fe5daa6ca10a2cece9adee3e017d95ac5f2c1be3b6e440a23132,2023-03,Dorset Police,Dorset Police,-2.150444,50.861260,On or near Downside Close,E01020437,North Dorset 007C,Investigation complete; no suspect identified
137b1f0b351cadd1e9d1a44bc3689c15e94e29654d66915b5437f57231331947,2023-03,Dorset Police,Dorset Police,-1.880632,50.719362,On or near ,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
2eb900d6672642bdcd02e52a4c849174bbe88965822448cc91f93977f8973b2f,2023-03,Dorset Police,Dorset Police,-2.944023,50.728212,On or near B3165,E01020532,West Dorset 005B,Investigation complete; no suspect identified
d520f022f3719b54328cdb82748646ab5d8d411a01e13960ae423682555482d4,2023-03,Dorset Police,Dorset Police,-1.811864,50.739285,On or near Ovington Gardens,E01015316,Bournemouth 014A,Investigation complete; no suspect identified
8d71e5037b4041aec16e1415b2b19316bf9e8f30edfa146285c8d7833ec80b8d,2023-03,Dorset Police,Dorset Police,-1.853848,50.741018,On or near St George's Avenue,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
43d748241ca1840384aa344144418ab3822774e11818ce27afc43c3f2a10b823,2023-03,Dorset Police,Dorset Police,-1.856669,50.731624,On or near Henville Road,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
dc755191eac9830d150ad36d961742db0006feb23bb347856f78bb7123830512,2023-03,Dorset Police,Dorset Police,-2.434658,50.639615,On or near Enkworth Road,E01020557,Weymouth and Portland 002A,Investigation complete; no suspect identified
7a6e81646b2f2aafe57585fa769d02192cbb1a06496cf592c16cfa6fc149d4df,2023-03,Dorset Police,Dorset Police,-1.883395,50.719019,On or near Tregonwell Close,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
a54050e7027dfd1cd2140a73e1619e61d6c24a7139e12efc795462923173b8d1,2023-03,Dorset Police,Dorset Police,-1.940738,50.740024,On or near Polperro Place,E01015443,Poole 008E,Investigation complete; no suspect identified
d0dffbd8717c7008867e61d7721f9a490070d2106cff3feb2b1331b5e6b94123,2023-03,Dorset Police,Dorset Police,-1.815551,50.738526,On or near Holdenhurst Avenue,E01015316,Bournemouth 014A,Investigation complete; no suspect identified
1dcdebafd05860e4886bcd6a98b9b2803515f51fe36d90b4525ff934979c1d6e,2023-03,Dorset Police,Dorset Police,-1.911212,50.758467,On or near Cunningham Place,E01015313,Bournemouth 005D,Investigation complete; no suspect identified
66e251aa9e6337afffcef019f42d83d1e42d8526060093497efd1aadc9adf00a,2023-03,Dorset Police,Dorset Police,-1.842671,50.731192,On or near Grantham Road,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
6d444edda7a07c24678ff1ea344e6a865c2cf84acd0fe6539138eb5375534dab,2023-03,Dorset Police,Dorset Police,-1.868720,50.815485,On or near ,E01020425,East Dorset 006E,Investigation complete; no suspect identified
7ee80d92c74edffc0165690b23c54f8f0288bb8a9f1d705debce06bea49bb753,2023-03,Dorset Police,Dorset Police,-2.570978,50.780177,On or near North Road,E01020534,West Dorset 003F,Investigation complete; no suspect identified
f06787391d7486007a48ed8f90e13096e5143f00983883e4eb828549d91c3583,2023-03,Dorset Police,Dorset Police,-1.851204,50.730349,On or near Cleveland Road,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
944492bd387d051b23d6cc9343f11ef918f5ea62a122eee95af5f87e0ab042c8,2023-03,Dorset Police,Dorset Police,-1.870395,50.722584,On or near Cumnor Road,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
9ca58ba823e3d4c03056c90fa701352fc66fe05fe8ededf9e587f11ea9af3967,2023-03,Dorset Police,Dorset Police,-1.934391,50.749040,On or near St Helier Road,E01015380,Poole 007A,Investigation complete; no suspect identified
895c86310ccac9ae57132e4af22c6d82fe2699b96c4079f7c85b221187685e6b,2023-03,Dorset Police,Dorset Police,-1.932573,50.742025,On or near ,E01015380,Poole 007A,Investigation complete; no suspect identified
9a9ec539bbf063cc9802319a49b650f26dc5f1b88f9d36e2115def46f4d09144,2023-03,Dorset Police,Dorset Police,-1.853358,50.730073,On or near Victoria Road,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
613f4a24ddf852a0dbbdc288f2b25d01bb59d262b405f18fb72870c642b94715,2023-03,Dorset Police,Dorset Police,-1.857882,50.733325,On or near Cyril Road,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
feb724eee12cb97d6ca6120133f05a2581d20f50ad6d4609207b302ae6557fe7,2023-03,Dorset Police,Dorset Police,-1.898185,50.744599,On or near Slade's Lane,E01015360,Bournemouth 012D,Investigation complete; no suspect identified
5cd5fc28a40b2f8b12a25641dc2048b6142e2c1b5f65cd5393604f9a5b2a591b,2023-03,Dorset Police,Dorset Police,-1.976388,50.610028,On or near Globe Close,E01020484,Purbeck 006G,Investigation complete; no suspect identified
9ee2d88ba2ba77ef51529348fac5d8109c081f019f3dbff462497f3466634a66,2023-03,Dorset Police,Dorset Police,-1.936719,50.725301,On or near Warren Road,E01015460,Poole 013B,Investigation complete; no suspect identified
ec6e8046a5c7e3a8a42cefe0c685eb10802f5110c1fa5ec06ce5b2f19c8cf392,2023-03,Dorset Police,Dorset Police,-1.961769,50.722524,On or near Municipal Road,E01015452,Poole 017A,Investigation complete; no suspect identified
7e64612b027beba99de266a31ffe6a3fb439cd5113d2500b41aedb473c699b55,2023-03,Dorset Police,Dorset Police,-2.462432,50.602115,On or near Verne Close,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
b76facb1b091214e3aa42ca9882d5953bbe10471b19093fb42c9ba337bf68ab6,2023-03,Dorset Police,Dorset Police,-1.955827,50.623017,On or near Ballard Lee,E01020480,Purbeck 006C,Investigation complete; no suspect identified
e2f9ea09520af4f58b0b40e9889a6eda2d8a16d5feab11a89c30549b63bd814c,2023-03,Dorset Police,Dorset Police,-1.838316,50.728533,On or near A35,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
f6b7d69ee220b01b6eace30f59d3b973587b54d42381bfdac876ef4818cb21e9,2023-03,Dorset Police,Dorset Police,-1.988751,50.804155,On or near B3078,E01020428,East Dorset 010C,Investigation complete; no suspect identified
5c3ac68ae2c23030a9cdf3854de6e736f611ae7ffe52f98eb5147920d30c01f8,2023-03,Dorset Police,Dorset Police,-1.694241,50.745646,On or near Chewton Way,E01020357,Christchurch 003C,Investigation complete; no suspect identified
d538b381d8ab94203479c63758b2bd74a88f2c2298f0397865d727a509336070,2023-03,Dorset Police,Dorset Police,-2.134107,50.703640,On or near ,E01020477,Purbeck 003B,Investigation complete; no suspect identified
32e35ebe167ead0bd49981e0a6685e348179e782678cbd1679a7cc7383277e95,2023-03,Dorset Police,Dorset Police,-1.913081,50.714099,On or near Motcombe Road,E01015405,Poole 018D,Investigation complete; no suspect identified
9ca45c3d190172521c9838b29138c085ddd6d2e9f6cfed3c3f1d606bb1672ffe,2023-03,Dorset Police,Dorset Police,-2.446947,50.644083,On or near Dahlia Close,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
458e857a483ea383859d3ac71586831f2a855aa93d8fc708d3946a6fd858d646,2023-03,Dorset Police,Dorset Police,-1.908239,50.712881,On or near Haydon Road,E01015405,Poole 018D,Investigation complete; no suspect identified
da3204e148f57debcd067eb01efe1d3c881363e314bfa3e5d6e5dc90f6548d5f,2023-03,Dorset Police,Dorset Police,-2.583303,50.898557,On or near Frylake Meadow,E01020550,West Dorset 002D,Investigation complete; no suspect identified
6d6e60cca02d3d360a0359c55ebbfb699d5fc0f612d6c0a68b4c07f06dc39f2a,2023-03,Dorset Police,Dorset Police,-1.814435,50.741294,On or near Cheriton Avenue,E01015316,Bournemouth 014A,Investigation complete; no suspect identified
5ebb86b3b612499f24080ecc9f819aec2c1b07b3e6dbf8bd899f1436517ae4c1,2023-03,Dorset Police,Dorset Police,-1.952240,50.731567,On or near Hillcrest Road,E01015439,Poole 008B,Investigation complete; no suspect identified
669a848c3fb35ba5d5e56944381e0cfd30c9a4a4455f0d1a181de1f4a3d114f2,2023-03,Dorset Police,Dorset Police,-1.915051,50.720997,On or near Dover Close,E01015405,Poole 018D,Investigation complete; no suspect identified
f31c615aad53a01750608a42afaa3fe0030c4f0e23856ce672de8018d7b4c240,2023-03,Dorset Police,Dorset Police,-1.884229,50.719730,On or near Commercial Road,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
151c86f4db46b4c7eae99d68c3396857314ae2da7ad6e5429275fef036db1b62,2023-03,Dorset Police,Dorset Police,-1.978431,50.718030,On or near ,E01032659,Poole 015F,Investigation complete; no suspect identified
b0346d5774532988a080b59d347db18bdbae70e7d76dd0394a1c2357613e66d8,2023-03,Dorset Police,Dorset Police,-2.454664,50.614259,On or near Albert Street,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
22f1d59e4a28c04183c3054d1487e401ec44894293115b5ff78fe5c19a9c24e0,2023-03,Dorset Police,Dorset Police,-1.888289,50.715966,On or near Durley Gardens,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
308c28177d59609b1334eac392a5ed0451f162d9136fd8dce2dc3ce8afa1b0a8,2023-03,Dorset Police,Dorset Police,-1.939689,50.751381,On or near Hudson Close,E01015379,Poole 002A,Investigation complete; no suspect identified
b7bdf5ac9f64bbcff3a053a14e065745412572ba84b57479711650234f923d8d,2023-03,Dorset Police,Dorset Police,-1.885035,50.720144,On or near The Triangle,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
f8b106a8947b689fb0657131cd847569d4515b46981415c5fb843ee08164caf6,2023-03,Dorset Police,Dorset Police,-1.925276,50.732002,On or near Binnie Road,E01015391,Poole 010B,Investigation complete; no suspect identified
07dd48fe5e8eb649172e770183994f21c6ace82926f1c69993ca37964b9ad09b,2023-03,Dorset Police,Dorset Police,-1.873712,50.721841,On or near ,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
58f001c3ed620d423f0646569f13c5a8e289d337f5e2add34f38b35df6eba0b6,2023-03,Dorset Police,Dorset Police,-1.839834,50.728176,On or near Centenary Way,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
60b4eb60ad4aae1baee307c50b726cc6bd1be70e86fcfc0627ad10a6a41d0c54,2023-03,Dorset Police,Dorset Police,-2.442653,50.715286,On or near ,E01032644,West Dorset 009H,Investigation complete; no suspect identified
963ae682d0f257894186dc2ef867c74d1602cc19647fdad1620559be7247361c,2023-03,Dorset Police,Dorset Police,-1.876634,50.720496,On or near ,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
cd3895e8f9120116d2c3d035257c63ff8fd73456c5e4af0b311b0db2f07ad260,2023-03,Dorset Police,Dorset Police,-1.907081,50.746773,On or near Ridout Close,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
dc57c48e577f4cfd3eda7f7528cd64b8a50a219ae416e58eb6d8ab66807b7c02,2023-03,Dorset Police,Dorset Police,-2.272315,51.037262,On or near School Lane,E01020443,North Dorset 001A,Investigation complete; no suspect identified
069c047eceba8da2a720d6ccb111a33711f77f741e52ceef1d795fc83ac916ff,2023-03,Dorset Police,Dorset Police,-2.466909,50.658950,On or near Sprague Close,E01020571,Weymouth and Portland 001D,Investigation complete; no suspect identified
53d6c5e5bb638f9c69fe28bc9187a3a26fd0ea4ac5ab3f35bd816cd6aba09075,2023-03,Dorset Police,Dorset Police,-1.807187,50.725599,On or near Belle Vue Close,E01015364,Bournemouth 018C,Investigation complete; no suspect identified
98c471b355273a2190cff8c70120bbbfbffc2e94757afc619ee36f2b7d9a1a71,2023-03,Dorset Police,Dorset Police,-2.433307,50.546561,On or near Long Acre,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
38171399807d90a391492b2849a0117dd85df322da3b258b116f8673fb6a626b,2023-03,Dorset Police,Dorset Police,-1.909215,50.757341,On or near Cunningham Crescent,E01015309,Bournemouth 005B,Investigation complete; no suspect identified
b7e85bacea3b3fb39f0c254121bf77cb61878cc47be31e8536e5bd6d1560ad80,2023-03,Dorset Police,Dorset Police,-1.753332,50.737296,On or near ,E01020346,Christchurch 005A,Investigation complete; no suspect identified
