Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
736fc8e9c26ffac1b81b3fba466053a715b1eeddb2f37dd00091c3c77e59286c,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
37dc6b52a01176d364d0f6e79d107500833d938c8ff5d081be7b5c222a9b2f52,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
515c2152a0ab1836fea86d2ea31fff94f04e26a2760253eab9487f76bef6ddab,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
5c819db4bfdaf38e0d81ea9127d77478480329fc9dff8c31bc1622c1abb48d17,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Unable to prosecute suspect
5148eccdfc90ad70ef940d897e378b4c6c4cec789f0538d8be5fea6e3ff1a450,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Unable to prosecute suspect
39276d2c489dba61ca5580296eea367faa69468baba7e2e4ccafcc8fb1c073bc,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Unable to prosecute suspect
f4f2f7e619fbb2e52d07b0eb1c6b7e1726091c8b3933a1dc15da12b925bf51ad,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Unable to prosecute suspect
47a93b2926626df1aa198391e636bea466fb78842216454afd573ff121254707,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Unable to prosecute suspect
de5400ffddff5904235478ff57551a20be3428bf5357d75149e50baeead6de33,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282366,51.667201,On or near Leeming Road,E01023536,Hertsmere 006C,Suspect charged
d00f7418715965867cbd93a42e74531ca01b8407b05bd2e92766c5d951332271,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
604316cfb368cba868e14854e3e9f2967f9ea5341b489a9c0dd9e2e9ddae38d5,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Unable to prosecute suspect
a97e025f159f5e5eb1c7c4f691ce19b99f24ae572a8c8c96890bf202d1667aec,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Unable to prosecute suspect
4e58f153ed4cd811e0cfcf3363655d3662640ee818c6d1007e009e512be66c96,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403104,51.700295,On or near Woodside Mews,E01023833,Three Rivers 002D,Investigation complete; no suspect identified
3d91363f127a322298aca47b672f59fd91bfe9d8fbf12954ab05224820d82c97,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
1f74ee4c8a3617821617e0941c17b60bb44be680e0bb0bd0efb48670d82e39e9,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Unable to prosecute suspect
1c05eceb87791c9ab9b1bf137582f2b924eedf2146a3971d55cc2612ef127f11,2022-11,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
